,high,low,open,close,adjust,volume_match,value_match
99,0.355014,0.353791,0.359964,31.5,0.100301,0.112356,0.095512
100,0.223126,0.221119,0.226212,24.3,0.101205,0.021574,0.011711
101,0.221319,0.214801,0.222621,23.8,0.09488,0.018028,0.009166
102,0.206865,0.190433,0.213645,22.7,0.081024,0.059614,0.033345
103,0.196025,0.199458,0.197487,22.95,0.084337,0.039488,0.021452
104,0.197832,0.199458,0.201975,22.9,0.083735,0.054379,0.03067
105,0.194219,0.196751,0.197487,23.0,0.08494,0.032456,0.017101
106,0.195122,0.199458,0.195691,23.1,0.086145,0.019489,0.009221
107,0.197832,0.200361,0.204668,23.0,0.08494,0.0133,0.005364
108,0.191509,0.201264,0.197487,22.95,0.084337,0.008677,0.00251
109,0.190605,0.192238,0.196589,22.45,0.078012,0.024686,0.011913
110,0.192412,0.192238,0.187612,23.05,0.085542,0.03905,0.020886
111,0.205962,0.207581,0.212747,23.85,0.095482,0.07265,0.043089
112,0.210479,0.212996,0.217235,23.6,0.09247,0.032061,0.017776
113,0.206865,0.212996,0.213645,23.7,0.093675,0.032659,0.018125
114,0.209575,0.207581,0.211849,23.35,0.089157,0.01905,0.009444
115,0.197832,0.202166,0.201077,23.1,0.086145,0.021036,0.010219
116,0.195122,0.200361,0.198384,22.9,0.083735,0.00703,0.001527
117,0.189702,0.194043,0.189408,22.55,0.079217,0.025831,0.012719
118,0.199639,0.192238,0.206463,23.5,0.090964,0.027522,0.013818
119,0.196025,0.198556,0.197487,23.0,0.08494,0.02664,0.013595
120,0.190605,0.194043,0.190305,22.6,0.079819,0.036189,0.018978
121,0.184282,0.185921,0.190305,22.15,0.074398,0.051821,0.027976
122,0.181572,0.184116,0.190305,22.3,0.076205,0.03903,0.020168
123,0.180668,0.186823,0.184919,22.3,0.076205,0.018823,0.008147
124,0.177958,0.1787,0.183124,21.75,0.069277,0.063134,0.033791
125,0.171635,0.172383,0.175943,21.35,0.064157,0.051831,0.026597
126,0.168022,0.17148,0.168761,21.35,0.064157,0.025721,0.011447
127,0.166215,0.173285,0.168761,21.55,0.066867,0.0192,0.007749
128,0.172538,0.177798,0.174147,21.9,0.071084,0.02187,0.009572
129,0.172538,0.174188,0.174147,21.45,0.065663,0.027309,0.012494
130,0.166215,0.174188,0.172352,21.6,0.06747,0.022976,0.009916
131,0.166215,0.17148,0.17325,21.35,0.064157,0.043143,0.021361
132,0.161698,0.163357,0.167864,20.95,0.059337,0.073829,0.038106
133,0.158085,0.155235,0.16158,20.6,0.054819,0.101255,0.052287
134,0.158085,0.15343,0.154399,20.75,0.056928,0.057618,0.028509
135,0.168022,0.162455,0.157989,21.7,0.068675,0.079223,0.041923
136,0.168925,0.173285,0.174147,21.55,0.066867,0.025229,0.011272
137,0.179765,0.17509,0.170557,22.4,0.07741,0.0839,0.046308
138,0.191509,0.192238,0.190305,22.55,0.079217,0.087111,0.049888
139,0.182475,0.179603,0.189408,22.1,0.073795,0.058311,0.031296
140,0.176152,0.17509,0.181329,21.5,0.066265,0.049745,0.025894
141,0.182475,0.17148,0.168761,22.55,0.079217,0.054085,0.028834
142,0.186089,0.188628,0.18851,22.6,0.079819,0.048099,0.026064
143,0.182475,0.185921,0.183124,22.45,0.078012,0.06022,0.032971
144,0.181572,0.184116,0.185817,22.15,0.074398,0.050282,0.026744
145,0.172538,0.175993,0.171454,21.75,0.069277,0.045073,0.023006
146,0.175248,0.180505,0.171454,22.1,0.073795,0.02307,0.010344
147,0.196025,0.186823,0.182226,23.3,0.088554,0.10066,0.058671
148,0.199639,0.202166,0.204668,23.1,0.086145,0.025083,0.012733
149,0.205962,0.203971,0.199282,23.6,0.09247,0.070226,0.041613
150,0.206865,0.207581,0.202873,23.45,0.090361,0.052875,0.030621
151,0.205059,0.209386,0.211849,23.45,0.090361,0.026994,0.014333
152,0.195122,0.198556,0.197487,23.25,0.087952,0.057562,0.032646
153,0.196929,0.200361,0.201975,23.05,0.085542,0.07763,0.044913
154,0.196025,0.201264,0.197487,23.05,0.085542,0.013479,0.005535
155,0.196025,0.197653,0.198384,22.9,0.083735,0.036333,0.019455
156,0.195122,0.198556,0.195691,23.2,0.087349,0.036626,0.019655
157,0.196929,0.202166,0.202873,23.05,0.085542,0.021338,0.010402
158,0.198735,0.203971,0.201975,23.4,0.089759,0.042386,0.023598
159,0.193315,0.196751,0.199282,22.8,0.082229,0.045341,0.024879
160,0.191509,0.191336,0.197487,22.4,0.07741,0.079045,0.044706
161,0.181572,0.185921,0.186715,22.25,0.075602,0.031708,0.015801
162,0.177055,0.184116,0.184022,22.15,0.074398,0.037871,0.0192
163,0.180668,0.185018,0.182226,22.2,0.075,0.021489,0.009646
164,0.177958,0.177798,0.183124,21.65,0.068072,0.042248,0.021436
165,0.168925,0.17509,0.183124,21.6,0.06747,0.047088,0.023966
166,0.171635,0.176895,0.17325,21.7,0.068675,0.012851,0.004223
167,0.170732,0.173285,0.175943,21.4,0.06506,0.03039,0.014184
168,0.164408,0.169675,0.175943,21.2,0.062349,0.023742,0.01017
169,0.160795,0.16787,0.165171,21.3,0.063554,0.022713,0.009456
170,0.173442,0.170578,0.166966,22.05,0.072892,0.035422,0.017491
171,0.183379,0.186823,0.182226,22.55,0.079217,0.044202,0.023495
172,0.184282,0.191336,0.18851,22.6,0.079819,0.035053,0.018135
173,0.184282,0.188628,0.18851,22.65,0.080422,0.042527,0.022478
174,0.185185,0.191336,0.191203,22.7,0.081024,0.024208,0.011643
175,0.191509,0.194946,0.192101,23.0,0.08494,0.050152,0.027814
176,0.191509,0.196751,0.197487,22.95,0.084337,0.022283,0.010735
177,0.189702,0.194043,0.196589,22.65,0.080422,0.039468,0.020971
178,0.183379,0.184116,0.190305,22.0,0.072289,0.04209,0.021804
179,0.175248,0.181408,0.178636,22.15,0.074398,0.007831,0.001473
180,0.174345,0.179603,0.181329,21.9,0.071084,0.027918,0.013147
181,0.177055,0.1787,0.179533,22.25,0.075602,0.021524,0.009387
182,0.180668,0.186823,0.184022,22.15,0.074398,0.020073,0.00891
183,0.177055,0.183213,0.183124,21.95,0.071687,0.022422,0.010059
184,0.176152,0.181408,0.178636,21.9,0.071084,0.028948,0.013867
185,0.173442,0.1787,0.179533,21.75,0.069277,0.031985,0.015413
186,0.167118,0.174188,0.174147,21.55,0.066867,0.033972,0.016256
187,0.167118,0.17148,0.172352,21.35,0.064157,0.03618,0.017412
188,0.163505,0.169675,0.167864,21.3,0.063554,0.021402,0.008862
189,0.170732,0.170578,0.168761,21.9,0.071084,0.028067,0.01292
190,0.170732,0.1787,0.177738,21.9,0.071084,0.018968,0.007865
191,0.174345,0.17509,0.177738,21.5,0.066265,0.027633,0.012846
192,0.167118,0.173285,0.172352,21.5,0.066265,0.029806,0.013804
193,0.167118,0.174188,0.174147,21.45,0.065663,0.01771,0.006893
194,0.167118,0.172383,0.170557,21.35,0.064157,0.024369,0.010667
195,0.163505,0.17148,0.168761,21.3,0.063554,0.014295,0.004819
196,0.166215,0.17148,0.166966,21.4,0.06506,0.036744,0.017699
197,0.164408,0.17148,0.171454,21.4,0.06506,0.010923,0.0029
198,0.162602,0.169675,0.168761,21.2,0.062349,0.019874,0.007939
199,0.166215,0.169675,0.165171,21.6,0.06747,0.029274,0.013487
200,0.174345,0.176895,0.172352,21.85,0.070482,0.057715,0.030615
201,0.174345,0.181408,0.177738,22.0,0.072289,0.039912,0.020253
202,0.172538,0.179603,0.179533,21.8,0.06988,0.011828,0.003698
203,0.177958,0.177798,0.175943,22.2,0.075,0.06163,0.033154
204,0.180668,0.185921,0.183124,22.2,0.075,0.041954,0.02195
205,0.177055,0.184116,0.184022,22.0,0.072289,0.018815,0.008002
206,0.173442,0.1787,0.179533,21.8,0.06988,0.04626,0.023772
207,0.174345,0.180505,0.177738,21.9,0.071084,0.028905,0.013806
208,0.176152,0.1787,0.181329,21.75,0.069277,0.049009,0.025404
209,0.175248,0.179603,0.175943,21.9,0.071084,0.043718,0.022533
210,0.175248,0.183213,0.179533,22.0,0.072289,0.03364,0.016694
211,0.186089,0.185921,0.182226,22.7,0.081024,0.122188,0.070455
212,0.186992,0.193141,0.192101,22.7,0.081024,0.041323,0.022051
213,0.192412,0.194946,0.190305,22.8,0.082229,0.068935,0.039358
214,0.192412,0.194043,0.192998,23.0,0.08494,0.05424,0.030302
215,0.193315,0.195848,0.199282,22.65,0.080422,0.053831,0.030074
216,0.187895,0.193141,0.191203,22.65,0.080422,0.043808,0.023602
217,0.186992,0.194043,0.191203,22.65,0.080422,0.022524,0.010742
218,0.190605,0.196751,0.192101,22.9,0.083735,0.026632,0.013409
219,0.189702,0.196751,0.196589,22.8,0.082229,0.030019,0.015408
220,0.186992,0.188628,0.193896,22.4,0.07741,0.05836,0.032004
221,0.178862,0.184116,0.184919,22.0,0.072289,0.063861,0.03461
222,0.178862,0.184116,0.183124,22.1,0.073795,0.046236,0.02434
223,0.178862,0.184116,0.182226,22.25,0.075602,0.030676,0.0151
224,0.186992,0.190433,0.185817,22.65,0.080422,0.043412,0.023307
225,0.186992,0.194043,0.192998,22.6,0.079819,0.023475,0.011281
226,0.185185,0.192238,0.190305,22.6,0.079819,0.025812,0.012577
227,0.189702,0.192238,0.190305,22.85,0.083133,0.052053,0.02871
228,0.194219,0.199458,0.194794,22.95,0.084337,0.080071,0.046424
229,0.203252,0.196751,0.196589,23.45,0.090361,0.082464,0.048802
230,0.201445,0.208484,0.204668,23.45,0.090361,0.037582,0.020908
231,0.198735,0.203069,0.20377,23.1,0.086145,0.04031,0.0223
232,0.206865,0.203971,0.199282,23.85,0.095482,0.060066,0.035264
233,0.216802,0.217509,0.212747,24.2,0.099699,0.067939,0.041484
234,0.218609,0.222022,0.219031,24.4,0.10241,0.090888,0.056688
235,0.215899,0.218412,0.220826,24.4,0.10241,0.042551,0.024957
236,0.215899,0.222022,0.220826,24.2,0.099699,0.029845,0.016863
237,0.217706,0.216606,0.219031,23.8,0.09488,0.08393,0.051759
238,0.206865,0.212094,0.211849,23.75,0.094277,0.039682,0.022614
239,0.205962,0.200361,0.210952,23.15,0.086747,0.087894,0.05215
240,0.193315,0.193141,0.20018,22.55,0.079217,0.064734,0.036626
241,0.192412,0.194043,0.189408,22.8,0.082229,0.046106,0.025405
242,0.195122,0.198556,0.196589,23.0,0.08494,0.042676,0.02346
243,0.199639,0.201264,0.20018,23.05,0.085542,0.028393,0.014885
244,0.196025,0.201264,0.198384,23.2,0.087349,0.020374,0.009829
245,0.197832,0.204874,0.201077,23.15,0.086747,0.011832,0.00462
246,0.196025,0.202166,0.202873,23.0,0.08494,0.018221,0.008474
247,0.200542,0.199458,0.197487,23.55,0.091867,0.030145,0.015953
248,0.205962,0.211191,0.209156,23.65,0.093072,0.017513,0.008448
249,0.203252,0.208484,0.209156,23.5,0.090964,0.016891,0.007952
250,0.208672,0.208484,0.206463,24.0,0.097289,0.03066,0.016908
251,0.214995,0.221119,0.219031,24.15,0.099096,0.067228,0.040981
252,0.213189,0.217509,0.21544,24.0,0.097289,0.042228,0.024623
253,0.212285,0.212996,0.217235,23.7,0.093675,0.037151,0.02114
254,0.202349,0.204874,0.206463,23.45,0.090361,0.052895,0.030445
255,0.211382,0.212996,0.208259,24.0,0.097289,0.034532,0.019515
256,0.218609,0.221119,0.217235,24.2,0.099699,0.089311,0.055758
257,0.215899,0.222022,0.219031,24.25,0.100602,0.032938,0.01893
258,0.227642,0.223827,0.219928,25.0,0.10994,0.084833,0.053816
259,0.233062,0.236462,0.234291,25.15,0.111747,0.047413,0.029786
260,0.233062,0.237365,0.233393,25.3,0.113554,0.057302,0.036366
261,0.238482,0.236462,0.238779,25.0,0.10994,0.05196,0.033012
262,0.235772,0.232852,0.233393,25.5,0.115964,0.045689,0.02848
263,0.244806,0.248195,0.246858,25.85,0.120482,0.047719,0.030968
264,0.252033,0.25361,0.248654,26.3,0.125904,0.078277,0.052921
265,0.242999,0.237365,0.243268,25.3,0.113554,0.120015,0.079507
266,0.232159,0.222022,0.233393,24.1,0.098494,0.099356,0.063608
267,0.223126,0.196751,0.225314,24.55,0.104217,0.110369,0.066966
268,0.223126,0.222022,0.22711,24.6,0.104819,0.069807,0.043555
269,0.226739,0.223827,0.2307,24.45,0.103012,0.058151,0.035915
270,0.230352,0.225632,0.221724,25.2,0.112349,0.081266,0.051878
271,0.232159,0.223827,0.236984,24.35,0.101807,0.070154,0.044022
272,0.220416,0.219314,0.21544,24.35,0.101807,0.036375,0.021294
273,0.219512,0.210289,0.223519,23.6,0.09247,0.115168,0.071228
274,0.211382,0.210289,0.206463,23.8,0.09488,0.085002,0.051543
275,0.206865,0.212996,0.210952,23.7,0.093675,0.041132,0.023477
276,0.204155,0.208484,0.208259,23.7,0.093675,0.03899,0.021972
277,0.205962,0.212996,0.210054,23.75,0.094277,0.015267,0.007106
278,0.205962,0.207581,0.212747,23.3,0.088554,0.063407,0.03715
279,0.198735,0.203971,0.202873,23.25,0.087952,0.043351,0.024197
280,0.204155,0.206679,0.205566,23.75,0.094277,0.040747,0.022886
281,0.205059,0.211191,0.210952,23.55,0.091867,0.033522,0.018542
282,0.193315,0.196751,0.192998,22.7,0.081024,0.119093,0.069957
283,0.192412,0.194946,0.190305,23.1,0.086145,0.041545,0.02254
284,0.190605,0.196751,0.192998,22.75,0.081627,0.033409,0.017481
285,0.191509,0.196751,0.192101,22.95,0.084337,0.021376,0.01026
286,0.186992,0.188628,0.189408,22.35,0.076807,0.054549,0.029699
287,0.181572,0.187726,0.183124,22.3,0.076205,0.02787,0.013575
288,0.186992,0.189531,0.193896,22.3,0.076205,0.032485,0.016461
289,0.183379,0.190433,0.186715,22.35,0.076807,0.017595,0.00755
290,0.184282,0.190433,0.190305,22.35,0.076807,0.014027,0.005429
291,0.180668,0.188628,0.185817,22.4,0.07741,0.018503,0.008012
292,0.164408,0.163357,0.158887,20.85,0.058133,0.15596,0.084371
293,0.168022,0.15704,0.152603,21.65,0.068072,0.070334,0.036609
294,0.132791,0.132671,0.135548,19.25,0.038253,0.120139,0.057747
295,0.130985,0.111011,0.108618,19.05,0.035542,0.118063,0.05359
296,0.133695,0.129061,0.129264,19.1,0.036145,0.081975,0.038347
297,0.123758,0.122744,0.129264,19.2,0.037651,0.049159,0.020899
298,0.138211,0.136282,0.132855,19.7,0.043675,0.093277,0.045235
299,0.127371,0.128159,0.132855,19.15,0.036747,0.066629,0.029925
300,0.123758,0.122744,0.130162,18.6,0.03012,0.123799,0.058591
301,0.100271,0.099278,0.096948,17.3,0.013855,0.119186,0.050496
302,0.088528,0.087545,0.089767,17.1,0.011446,0.128168,0.053457
303,0.097561,0.101083,0.105027,17.8,0.020181,0.066477,0.026782
304,0.093044,0.092058,0.099641,16.95,0.009337,0.074164,0.029505
305,0.082204,0.072202,0.087971,16.2,0.0,0.124219,0.049719
306,0.076784,0.062274,0.059246,16.35,0.002108,0.098092,0.036469
307,0.088528,0.062274,0.078097,16.85,0.008133,0.101067,0.040345
308,0.091238,0.087545,0.084381,17.25,0.013253,0.037033,0.012277
309,0.094851,0.097473,0.094255,17.65,0.018072,0.053729,0.020515
310,0.115628,0.110108,0.110413,18.85,0.033133,0.091354,0.040657
311,0.120145,0.116426,0.126571,19.0,0.03494,0.06543,0.028618
312,0.114724,0.117329,0.114901,18.7,0.031325,0.039543,0.01528
313,0.118338,0.121841,0.122083,18.55,0.029518,0.060143,0.025956
314,0.118338,0.117329,0.116697,18.8,0.03253,0.044132,0.017751
315,0.127371,0.124549,0.122083,19.35,0.039458,0.079491,0.036579
316,0.135501,0.133574,0.131059,19.95,0.046988,0.076498,0.035972
317,0.141825,0.147112,0.143627,20.1,0.048795,0.048215,0.022189
318,0.143631,0.143502,0.142729,20.25,0.050602,0.055379,0.025824
319,0.150858,0.151625,0.148115,20.7,0.056325,0.07725,0.038758
320,0.163505,0.157942,0.16158,21.2,0.062349,0.083386,0.043425
321,0.158988,0.150722,0.157092,20.2,0.05,0.108902,0.056552
322,0.159892,0.15343,0.152603,20.8,0.05753,0.099797,0.051857
323,0.171635,0.17148,0.166966,21.6,0.06747,0.072447,0.038613
324,0.176152,0.17148,0.174147,22.1,0.073795,0.071991,0.038905
325,0.183379,0.181408,0.184022,21.95,0.071687,0.055079,0.029614
326,0.174345,0.170578,0.179533,21.4,0.06506,0.065753,0.034533
327,0.167118,0.166065,0.170557,21.5,0.066265,0.063316,0.032871
328,0.164408,0.166065,0.170557,21.0,0.05994,0.036778,0.017423
329,0.166215,0.17148,0.168761,21.4,0.06506,0.047545,0.023938
330,0.176152,0.17509,0.171454,22.2,0.075,0.065082,0.034881
331,0.201445,0.189531,0.184919,23.6,0.09247,0.137329,0.081886
332,0.211382,0.209386,0.211849,23.4,0.089759,0.114487,0.070102
333,0.210479,0.207581,0.214542,23.95,0.096687,0.061012,0.036225
334,0.206865,0.209386,0.209156,23.65,0.093072,0.094608,0.057179
335,0.212285,0.207581,0.205566,24.1,0.098494,0.085269,0.051825
336,0.210479,0.214801,0.211849,23.95,0.096687,0.05387,0.031895
337,0.209575,0.209386,0.214542,23.5,0.090964,0.068242,0.04053
338,0.228546,0.220217,0.223519,25.1,0.111145,0.124716,0.080219
339,0.260163,0.25722,0.258528,26.15,0.124096,0.179075,0.125149
340,0.255646,0.25,0.251346,26.45,0.128012,0.105344,0.072046
341,0.254743,0.258123,0.25763,26.5,0.128614,0.101578,0.069663
342,0.271003,0.26083,0.25763,27.25,0.137952,0.152764,0.107939
343,0.277326,0.277076,0.278276,27.3,0.138554,0.101122,0.072762
344,0.288166,0.279783,0.275583,28.4,0.152108,0.104521,0.076622
345,0.29178,0.277978,0.298025,27.2,0.137349,0.188585,0.13979
346,0.273713,0.272563,0.278276,27.2,0.137349,0.134821,0.09679
347,0.275519,0.274368,0.274686,27.4,0.139759,0.11546,0.083185
348,0.277326,0.282491,0.283662,27.65,0.142771,0.069165,0.049763
349,0.277326,0.273466,0.283662,27.05,0.135241,0.104374,0.0747
350,0.266486,0.267148,0.270197,26.95,0.134036,0.109749,0.077305
351,0.270099,0.267148,0.2693,26.6,0.129819,0.124682,0.088031
352,0.268293,0.259928,0.260323,27.05,0.135241,0.125127,0.088246
353,0.282746,0.279783,0.278276,27.7,0.143373,0.161827,0.118575
354,0.280939,0.273466,0.286355,27.1,0.135843,0.177556,0.128314
355,0.270099,0.268051,0.2693,27.0,0.134639,0.087942,0.061759
356,0.265583,0.247292,0.266607,25.5,0.115964,0.220014,0.152893
357,0.253839,0.229242,0.224417,26.5,0.128614,0.179464,0.119374
358,0.253839,0.244585,0.256732,25.4,0.114759,0.102788,0.068961
359,0.252033,0.25,0.251346,26.2,0.124699,0.079341,0.053435
360,0.252936,0.254513,0.254937,26.25,0.125301,0.059446,0.039733
361,0.260163,0.25361,0.250449,26.8,0.132229,0.07965,0.054783
362,0.269196,0.274368,0.2693,27.35,0.139157,0.09466,0.067226
363,0.277326,0.273466,0.276481,27.3,0.138554,0.086506,0.061877
364,0.275519,0.269856,0.274686,27.0,0.134639,0.103295,0.073718
365,0.269196,0.270758,0.2693,27.0,0.134639,0.053866,0.037377
366,0.277326,0.266245,0.263914,27.3,0.138554,0.235625,0.170693
367,0.273713,0.274368,0.276481,27.2,0.137349,0.082787,0.059048
368,0.262873,0.26083,0.267504,26.65,0.130422,0.113405,0.078975
369,0.270099,0.266245,0.265709,26.8,0.132229,0.138273,0.097983
370,0.271906,0.272563,0.2693,27.4,0.139759,0.097812,0.069823
371,0.276423,0.281588,0.278276,27.6,0.142169,0.119731,0.086882
372,0.276423,0.281588,0.281867,27.5,0.140964,0.070065,0.050266
373,0.276423,0.282491,0.281867,27.6,0.142169,0.086858,0.062705
374,0.2972,0.287004,0.282765,28.35,0.151506,0.272587,0.205817
375,0.28907,0.290614,0.289946,28.05,0.147892,0.080674,0.059448
376,0.28636,0.291516,0.289048,28.15,0.149096,0.064752,0.047575
377,0.285456,0.285199,0.287253,27.75,0.143976,0.134527,0.09913
378,0.278229,0.278881,0.279174,27.65,0.142771,0.137015,0.099723
379,0.280036,0.281588,0.277379,27.9,0.146084,0.046152,0.03296
380,0.288166,0.293321,0.290844,28.05,0.147892,0.054317,0.0398
381,0.2972,0.291516,0.290844,28.6,0.154819,0.169666,0.128121
382,0.29449,0.302347,0.29982,28.55,0.153916,0.056331,0.042131
383,0.293586,0.292419,0.287253,28.0,0.147289,0.105528,0.078732
384,0.285456,0.288809,0.289048,28.1,0.148494,0.106766,0.078616
385,0.288166,0.291516,0.292639,28.1,0.148494,0.063463,0.046521
386,0.284553,0.287004,0.289048,28.2,0.149699,0.091048,0.066669
