,high,low,open,close,adjust,volume_match,value_match
316,0.280507,0.278846,0.272871,70.8,0.182683,0.14763,0.100566
317,0.264659,0.24359,0.271293,69.9,0.173406,0.294015,0.197256
318,0.272583,0.274038,0.258675,70.9,0.183873,0.142887,0.096945
319,0.270998,0.275641,0.263407,71.2,0.186965,0.149297,0.10114
320,0.280507,0.293269,0.287066,71.4,0.188868,0.217144,0.149678
321,0.290016,0.291667,0.290221,71.9,0.194101,0.144239,0.099833
322,0.275753,0.24359,0.27918,71.5,0.190057,0.328998,0.22192
323,0.269414,0.262821,0.247634,69.3,0.167222,0.239834,0.161691
324,0.267829,0.259615,0.27918,69.2,0.16627,0.172869,0.115289
325,0.245642,0.238782,0.250789,68.9,0.163178,0.135456,0.088562
326,0.250396,0.227564,0.26183,66.8,0.141294,0.392256,0.256487
327,0.228209,0.201923,0.212934,67.0,0.143435,0.311673,0.198891
328,0.22187,0.230769,0.231861,68.0,0.153663,0.225396,0.146978
329,0.22187,0.227564,0.231861,67.4,0.147479,0.115904,0.074175
330,0.215531,0.227564,0.22082,66.8,0.141294,0.14124,0.090034
331,0.215531,0.222756,0.22082,67.6,0.149619,0.116476,0.073907
332,0.247227,0.241987,0.228707,69.7,0.171265,0.292706,0.195111
333,0.318542,0.275641,0.263407,73.5,0.210752,0.607254,0.426574
334,0.323296,0.31891,0.334385,74.5,0.22098,0.253509,0.182462
335,0.347068,0.349359,0.335962,75.6,0.232398,0.335584,0.245567
336,0.354992,0.310897,0.351735,75.6,0.232398,0.278916,0.203803
337,0.353407,0.357372,0.342271,76.0,0.236441,0.322906,0.238702
338,0.354992,0.36859,0.364353,76.0,0.236441,0.237217,0.175659
339,0.394612,0.371795,0.362776,78.5,0.262369,0.140433,0.105851
340,0.412044,0.419872,0.419558,79.0,0.267602,0.161073,0.125633
341,0.405705,0.413462,0.395899,79.6,0.273787,0.09274,0.072107
342,0.429477,0.432692,0.421136,81.2,0.290438,0.209376,0.165175
343,0.431062,0.439103,0.440063,81.0,0.288297,0.108314,0.086249
344,0.431062,0.451923,0.435331,81.1,0.289248,0.092497,0.074018
345,0.451664,0.455128,0.436909,82.5,0.303758,0.097751,0.078935
346,0.48019,0.485577,0.468454,82.9,0.30804,0.11028,0.091218
347,0.491284,0.487179,0.468454,84.5,0.324453,0.278482,0.230456
348,0.505547,0.511218,0.5,85.2,0.331827,0.166276,0.140404
349,0.51664,0.527244,0.507886,86.5,0.345147,0.095204,0.082128
350,0.51981,0.540064,0.529968,86.6,0.346099,0.141468,0.121656
351,0.535658,0.549679,0.531546,87.9,0.359657,0.052391,0.046841
352,0.55309,0.567308,0.547319,89.0,0.371075,0.050351,0.045979
