,high,low,open,close,adjust,volume_match,value_match
644,0.495487,0.495014,0.496409,95.8,0.3042,0.255484,0.190054
645,0.497292,0.496827,0.497307,95.6,0.303316,0.193922,0.145891
646,0.504513,0.496827,0.491023,96.6,0.307664,0.172802,0.13065
647,0.506318,0.504986,0.505386,96.6,0.307664,0.241234,0.18211
648,0.51083,0.505893,0.507181,97.5,0.31157,0.205894,0.157041
649,0.517148,0.521306,0.518851,97.8,0.312896,0.187185,0.144426
650,0.511733,0.507706,0.513465,96.1,0.305527,0.349547,0.262827
651,0.495487,0.483228,0.496409,93.8,0.295505,0.608752,0.444354
652,0.486462,0.479601,0.472172,95.0,0.300737,0.256332,0.187637
653,0.488267,0.492294,0.489228,94.6,0.303316,0.130135,0.098176
654,0.482852,0.484134,0.481149,93.8,0.299853,0.196104,0.144982
655,0.48556,0.486854,0.478456,94.0,0.300737,0.133393,0.099851
656,0.486462,0.486854,0.489228,94.5,0.302874,0.1902,0.141246
657,0.483755,0.462375,0.48474,92.8,0.295431,0.31019,0.22481
658,0.463899,0.461469,0.466786,91.0,0.287546,0.242908,0.17377
659,0.459386,0.451496,0.45781,91.9,0.291525,0.216731,0.154142
660,0.462996,0.461469,0.465889,91.9,0.291525,0.088647,0.065925
661,0.467509,0.463282,0.462298,91.4,0.289315,0.119217,0.087773
662,0.459386,0.457842,0.453321,92.0,0.291968,0.129353,0.094187
663,0.468412,0.471442,0.471275,92.2,0.292852,0.099763,0.074327
664,0.470217,0.470535,0.464991,92.4,0.293736,0.133504,0.098251
665,0.468412,0.471442,0.463196,92.4,0.293736,0.089332,0.067158
666,0.48556,0.473255,0.465889,94.9,0.304643,0.219908,0.160595
667,0.48917,0.484134,0.491921,93.5,0.298526,0.158428,0.118226
668,0.479242,0.477788,0.475763,93.1,0.296758,0.096741,0.073038
669,0.476534,0.477788,0.472172,93.2,0.2972,0.09231,0.069661
670,0.481047,0.483228,0.474865,93.5,0.298526,0.095731,0.072611
671,0.477437,0.478694,0.476661,93.0,0.296315,0.107518,0.080566
672,0.483755,0.479601,0.473968,93.8,0.299853,0.175574,0.129789
673,0.481047,0.482321,0.478456,94.1,0.301179,0.11416,0.085967
674,0.486462,0.490481,0.483842,94.7,0.303758,0.131454,0.099066
675,0.504513,0.50136,0.493716,95.7,0.30818,0.234732,0.176434
676,0.497292,0.489574,0.498205,94.4,0.302432,0.175788,0.131697
677,0.477437,0.475068,0.474865,93.5,0.298526,0.188394,0.138083
678,0.472022,0.476881,0.47307,93.2,0.2972,0.13901,0.102692
679,0.475632,0.479601,0.47307,93.1,0.296758,0.092347,0.06983
680,0.470217,0.476881,0.47307,92.7,0.294989,0.096387,0.072406
681,0.472924,0.471442,0.470377,92.1,0.29241,0.103545,0.07732
682,0.468412,0.466002,0.459605,93.0,0.296315,0.092296,0.068938
683,0.472022,0.473255,0.471275,93.2,0.2972,0.076365,0.058143
684,0.476534,0.479601,0.475763,93.0,0.296315,0.063059,0.04905
685,0.469314,0.475068,0.470377,92.9,0.295873,0.067372,0.051695
686,0.488267,0.474161,0.471275,94.6,0.303316,0.157484,0.117104
687,0.495487,0.492294,0.489228,94.4,0.302432,0.092244,0.07106
688,0.483755,0.485947,0.48474,94.4,0.302432,0.105403,0.079785
689,0.486462,0.489574,0.48833,94.3,0.302063,0.099925,0.076335
690,0.527076,0.492294,0.489228,98.9,0.322181,0.601838,0.45316
691,0.525271,0.527652,0.525135,99.2,0.323508,0.158789,0.124279
692,0.524368,0.529465,0.52693,99.0,0.322623,0.072525,0.059201
693,0.545126,0.529465,0.525135,99.4,0.324392,0.227862,0.178708
694,0.531588,0.528558,0.528725,98.8,0.321739,0.124046,0.09842
695,0.532491,0.528558,0.528725,98.9,0.322181,0.115074,0.091645
696,0.531588,0.530372,0.525135,99.0,0.322623,0.156474,0.122872
697,0.527076,0.530372,0.525135,98.6,0.320855,0.102675,0.082105
698,0.527076,0.512239,0.522442,97.6,0.316507,0.155331,0.120889
699,0.518051,0.513146,0.519749,96.7,0.312528,0.157911,0.121617
700,0.508123,0.507706,0.507181,96.2,0.310391,0.13873,0.106657
701,0.497292,0.496827,0.5,94.9,0.304643,0.206189,0.154572
702,0.50361,0.491387,0.489228,96.9,0.313412,0.126368,0.096476
703,0.515343,0.511333,0.505386,98.2,0.319086,0.161089,0.124216
704,0.517148,0.517679,0.517953,98.0,0.318276,0.110813,0.086988
705,0.513538,0.514959,0.516158,96.9,0.313412,0.165217,0.126977
706,0.508123,0.503173,0.510772,95.8,0.308622,0.200093,0.151618
707,0.504513,0.502267,0.493716,96.1,0.309948,0.145048,0.110694
708,0.501805,0.499547,0.5,96.1,0.309948,0.18714,0.141305
709,0.502708,0.50408,0.499102,96.0,0.309506,0.119409,0.091878
710,0.511733,0.5068,0.5,97.6,0.316507,0.14953,0.115063
711,0.518051,0.518586,0.512567,97.4,0.315623,0.113998,0.089536
712,0.509928,0.5068,0.51167,96.4,0.311201,0.125645,0.097226
713,0.504513,0.505893,0.501795,97.0,0.313854,0.106958,0.08282
714,0.513538,0.504986,0.507181,96.0,0.309506,0.146014,0.111986
715,0.515343,0.505893,0.5,98.0,0.318276,0.15472,0.119011
716,0.518051,0.518586,0.520646,97.3,0.315181,0.13029,0.101772
717,0.527076,0.514053,0.509874,98.3,0.319528,0.248038,0.190269
718,0.517148,0.524932,0.518851,98.3,0.319528,0.077014,0.0622
719,0.519856,0.511333,0.518851,96.5,0.311643,0.137374,0.106639
720,0.511733,0.49864,0.51167,95.3,0.306411,0.172485,0.131135
721,0.495487,0.497733,0.493716,95.0,0.305085,0.112686,0.08626
722,0.500903,0.496827,0.489228,96.6,0.312085,0.074404,0.058547
723,0.517148,0.510426,0.504488,97.9,0.317833,0.169854,0.130619
724,0.547834,0.527652,0.520646,100.0,0.327045,0.394087,0.30675
725,0.538809,0.532185,0.535009,98.9,0.322181,0.136725,0.108401
726,0.521661,0.520399,0.51167,98.1,0.318718,0.136489,0.106617
727,0.518051,0.515866,0.517056,97.1,0.314296,0.178516,0.137702
728,0.518953,0.513146,0.51167,98.2,0.319086,0.082078,0.065311
729,0.516245,0.517679,0.512567,97.2,0.314738,0.059816,0.049014
730,0.511733,0.502267,0.514363,95.5,0.307296,0.13772,0.105947
731,0.5,0.490481,0.493716,94.5,0.302874,0.166035,0.124826
732,0.495487,0.4932,0.489228,96.0,0.309506,0.096534,0.074195
733,0.5,0.497733,0.502693,95.6,0.307738,0.068065,0.054028
734,0.504513,0.49864,0.490126,97.0,0.313854,0.062779,0.050381
735,0.504513,0.50136,0.501795,95.8,0.308622,0.075083,0.059441
736,0.5,0.503173,0.502693,96.0,0.309506,0.055931,0.045201
737,0.499097,0.50136,0.498205,95.7,0.30818,0.07394,0.058246
738,0.498195,0.503173,0.495512,95.9,0.309064,0.049164,0.040279
739,0.509025,0.502267,0.51167,95.5,0.307296,0.081349,0.064121
740,0.504513,0.502267,0.494614,96.4,0.311201,0.0745,0.058924
741,0.5,0.502267,0.502693,95.8,0.308622,0.064747,0.051635
742,0.494585,0.49864,0.495512,95.2,0.305969,0.071566,0.056316
743,0.490072,0.494107,0.489228,95.0,0.305085,0.112715,0.085924
744,0.486462,0.479601,0.489228,93.2,0.2972,0.131867,0.09872
745,0.481949,0.477788,0.475763,93.8,0.299853,0.077051,0.059032
746,0.486462,0.482321,0.482047,94.5,0.302874,0.04808,0.038561
747,0.48556,0.489574,0.48474,94.5,0.302874,0.03139,0.02675
748,0.484657,0.485041,0.487433,93.6,0.298968,0.056815,0.044844
749,0.480144,0.484134,0.477558,93.6,0.298968,0.049341,0.03942
750,0.481047,0.479601,0.478456,93.0,0.296315,0.108064,0.081191
751,0.479242,0.482321,0.474865,93.5,0.298526,0.132214,0.098772
752,0.479242,0.484134,0.477558,93.6,0.298968,0.077574,0.059612
753,0.477437,0.484134,0.476661,93.5,0.298526,0.077471,0.059533
